구분,설치목적,설치장소유형,설치위치,도로명,지번,개수,위도,경도,행정동
가로등,,,,,,,35.86972366,128.6020827,동인동
가로등,,,,,,,35.86981062,128.6017143,동인동
가로등,,,,,,,35.86985077,128.6015341,동인동
가로등,,,,,,,35.86989469,128.6013288,동인동
가로등,,,,,,,35.86995096,128.6010781,동인동
가로등,,,,,,,35.87000842,128.6008186,동인동
가로등,,,,,,,35.87005947,128.6005986,동인동
가로등,,,,,,,35.87013922,128.6004829,동인동
가로등,,,,,,,35.87019143,128.599912,동인동
가로등,,,,,,,35.87025658,128.5995845,성내1동
가로등,,,,,,,35.87032172,128.5992557,성내1동
가로등,,,,,,,35.87037024,128.5990138,성내1동
가로등,,,,,,,35.87042641,128.5987424,성내1동
가로등,,,,,,,35.87049799,128.5985331,성내1동
가로등,,,,,,,35.87055701,128.5982226,성내1동
가로등,,,,,,,35.87059851,128.5980045,성내1동
가로등,,,,,,,35.87065284,128.597726,성내1동
가로등,,,,,,,35.87070645,128.5974529,성내1동
가로등,,,,,,,35.86878196,128.6090314,동인동
가로등,,,,,,,35.86838878,128.6129121,동인동
가로등,,,,,,,35.86842394,128.6125509,동인동
가로등,,,,,,,35.86845368,128.6122289,동인동
가로등,,,,,,,35.86850888,128.6116807,동인동
가로등,,,,,,,35.86854778,128.6113222,동인동
가로등,,,,,,,35.86858605,128.6109636,동인동
가로등,,,,,,,35.8686199,128.610622,동인동
가로등,,,,,,,35.86867992,128.6100451,동인동
가로등,,,,,,,35.86871659,128.609677,동인동
가로등,,,,,,,35.86874772,128.6093627,동인동
가로등,,,,,,,35.86878492,128.6090014,동인동
가로등,,,,,,,35.86882862,128.6085968,동인동
가로등,,,,,,,35.8688614,128.6082318,동인동
가로등,,,,,,,35.86889301,128.6079011,동인동
가로등,,,,,,,35.86893781,128.6074303,동인동
가로등,,,,,,,35.86896999,128.6070994,동인동
가로등,,,,,,,35.8690026,128.6067603,동인동
가로등,,,,,,,35.86904935,128.6062731,동인동
가로등,,,,,,,35.86907818,128.6059712,동인동
가로등,,,,,,,35.86911397,128.6056085,동인동
가로등,,,,,,,35.86914631,128.605277,동인동
가로등,,,,,,,35.86917961,128.6049376,동인동
가로등,,,,,,,35.86922058,128.6045216,동인동
가로등,,,,,,,35.86863976,128.6084381,동인동
가로등,,,,,,,35.8690217,128.6044855,동인동
가로등,,,,,,,35.86898985,128.6048033,동인동
가로등,,,,,,,35.86895502,128.6051629,동인동
가로등,,,,,,,35.86891731,128.6055523,동인동
가로등,,,,,,,35.86887814,128.6059532,동인동
가로등,,,,,,,35.86884709,128.6062695,동인동
가로등,,,,,,,35.86881834,128.6065865,동인동
가로등,,,,,,,35.86878686,128.6069098,동인동
가로등,,,,,,,35.86874586,128.6073424,동인동
가로등,,,,,,,35.86871383,128.607698,동인동
가로등,,,,,,,35.86867082,128.6081293,동인동
가로등,,,,,,,35.86863757,128.6084656,동인동
가로등,,,,,,,35.86859105,128.6089385,동인동
가로등,,,,,,,35.86855431,128.6093153,동인동
가로등,,,,,,,35.86851509,128.6096907,동인동
가로등,,,,,,,35.86847916,128.6100241,동인동
가로등,,,,,,,35.86843708,128.6104673,동인동
가로등,,,,,,,35.86839731,128.6108222,동인동
가로등,,,,,,,35.86835461,128.6112681,동인동
가로등,,,,,,,35.86832482,128.6115311,동인동
가로등,,,,,,,35.86825321,128.6122332,동인동
가로등,,,,,,,35.86822074,128.6125473,동인동
가로등,,,,,,,35.86817253,128.6130138,동인동
가로등,,,,,,,35.86961034,128.6016502,동인동
가로등,,,,,,,35.86980154,128.6003734,동인동
가로등,,,,,,,35.86983778,128.6006526,동인동
가로등,,,,,,,35.86978501,128.6008845,동인동
가로등,,,,,,,35.8696885,128.6013137,동인동
가로등,,,,,,,35.86962159,128.6016216,동인동
가로등,,,,,,,35.86954666,128.6019448,동인동
가로등,,,,,,,35.86945934,128.6023328,동인동
가로등,,,,,,,35.8693852,128.6026615,동인동
가로등,,,,,,,35.86930603,128.6030052,동인동
가로등,,,,,,,35.86923492,128.6033213,동인동
가로등,,,,,,,35.86916407,128.6036352,동인동
가로등,,,,,,,35.87012288,128.5992111,성내1동
가로등,,,,,,,35.8704875,128.5974077,성내1동
가로등,,,,,,,35.87038186,128.597798,성내1동
가로등,,,,,,,35.87031162,128.5981401,성내1동
가로등,,,,,,,35.87025065,128.5984413,성내1동
가로등,,,,,,,35.87019572,128.5988441,성내1동
가로등,,,,,,,35.87011859,128.5992292,성내1동
가로등,,,,,,,35.87005599,128.5995344,성내1동
가로등,,,,,,,35.87000437,128.5998012,성내1동
가로등,,,,,,,35.86991826,128.6000649,성내1동
가로등,,,,,,,35.87056828,128.5968041,성내1동
가로등,,,,,,,35.87084761,128.5945392,성내1동
가로등,,,,,,,35.87078831,128.594776,성내1동
가로등,,,,,,,35.87075447,128.5950955,성내1동
가로등,,,,,,,35.87068554,128.5957304,성내1동
가로등,,,,,,,35.87064819,128.596111,성내1동
가로등,,,,,,,35.87060591,128.5964667,성내1동
가로등,,,,,,,35.87056803,128.5968186,성내1동
가로등,,,,,,,35.87066946,128.592355,성내2동
가로등,,,,,,,35.87052421,128.5913442,성내2동
가로등,,,,,,,35.87057072,128.5916585,성내2동
가로등,,,,,,,35.87062091,128.5920111,성내2동
가로등,,,,,,,35.87066691,128.5923281,성내2동
가로등,,,,,,,35.87069791,128.5925416,성내2동
가로등,,,,,,,35.87071692,128.5926681,성내2동
가로등,,,,,,,35.87078777,128.5931532,성내2동
가로등,,,,,,,35.87082402,128.5934335,성내2동
가로등,,,,,,,35.87086058,128.5936936,성내2동
가로등,,,,,,,35.87019803,128.5891692,성내2동
가로등,,,,,,,35.87000212,128.5878066,성내2동
가로등,,,,,,,35.87005423,128.5881693,성내2동
가로등,,,,,,,35.87010109,128.5885014,성내2동
가로등,,,,,,,35.87015173,128.588832,성내2동
가로등,,,,,,,35.8701945,128.5891367,성내2동
가로등,,,,,,,35.87025627,128.5895586,성내2동
가로등,,,,,,,35.87030359,128.5898986,성내2동
가로등,,,,,,,35.87035557,128.5902616,성내2동
가로등,,,,,,,35.87040559,128.590617,성내2동
가로등,,,,,,,35.87045194,128.5909349,성내2동
가로등,,,,,,,35.87041572,128.5849636,성내3동
가로등,,,,,,,35.87042438,128.582384,성내2동
가로등,,,,,,,35.87049047,128.5826503,성내2동
가로등,,,,,,,35.87051425,128.5830481,성내2동
가로등,,,,,,,35.87052581,128.5832784,성내3동
가로등,,,,,,,35.87053214,128.5836453,성내3동
가로등,,,,,,,35.87055987,128.583992,성내3동
가로등,,,,,,,35.87055629,128.5843521,성내3동
가로등,,,,,,,35.87049572,128.5846107,성내3동
가로등,,,,,,,35.87040878,128.5849796,성내3동
가로등,,,,,,,35.87035024,128.5852463,성내3동
가로등,,,,,,,35.87038934,128.5810193,대신동
가로등,,,,,,,35.87033719,128.5800094,대신동
가로등,,,,,,,35.87035387,128.5804505,대신동
가로등,,,,,,,35.87037277,128.5807293,대신동
가로등,,,,,,,35.87039046,128.5810389,대신동
가로등,,,,,,,35.87041051,128.5813619,대신동
가로등,,,,,,,35.87043572,128.5817733,대신동
가로등,,,,,,,35.87041191,128.5820349,대신동
가로등,,,,,,,35.8736703,128.5822899,성내3동
가로등,,,,,,,35.87101182,128.5823741,성내3동
가로등,,,,,,,35.8712998,128.5823653,성내3동
가로등,,,,,,,35.87160684,128.5823607,성내3동
가로등,,,,,,,35.87187339,128.5823491,성내3동
가로등,,,,,,,35.87218279,128.5823387,성내3동
가로등,,,,,,,35.8724446,128.5823329,성내3동
가로등,,,,,,,35.87276948,128.5823239,성내3동
가로등,,,,,,,35.87318478,128.5823086,성내3동
가로등,,,,,,,35.87338123,128.5823295,성내3동
가로등,,,,,,,35.87368339,128.5822899,성내3동
가로등,,,,,,,35.87410346,128.582276,성내3동
가로등,,,,,,,35.87434384,128.5822674,성내3동
가로등,,,,,,,35.87455566,128.5822619,성내3동
가로등,,,,,,,35.87480201,128.5822591,성내3동
가로등,,,,,,,35.87502811,128.5822506,성내3동
가로등,,,,,,,35.87536131,128.5822401,성내3동
가로등,,,,,,,35.8755172,128.5822335,성내3동
가로등,,,,,,,35.87567784,128.5822268,성내3동
가로등,,,,,,,35.87602413,128.5822147,성내3동
가로등,,,,,,,35.86655736,128.5821918,대신동
가로등,,,,,,,35.8701466,128.5821148,대신동
가로등,,,,,,,35.86996893,128.5821206,성내2동
가로등,,,,,,,35.86962631,128.5821242,성내2동
가로등,,,,,,,35.86947436,128.5821264,성내2동
가로등,,,,,,,35.86930701,128.5821306,성내2동
가로등,,,,,,,35.86912922,128.5821358,성내2동
가로등,,,,,,,35.8688352,128.5821384,성내2동
가로등,,,,,,,35.86849849,128.5821434,대신동
가로등,,,,,,,35.86803131,128.5821482,성내2동
가로등,,,,,,,35.86777281,128.5821557,성내2동
가로등,,,,,,,35.86743701,128.5821668,성내2동
가로등,,,,,,,35.86715951,128.5821734,대신동
가로등,,,,,,,35.86683519,128.5821835,대신동
가로등,,,,,,,35.86654257,128.5821915,대신동
가로등,,,,,,,35.86621039,128.5821991,성내2동
가로등,,,,,,,35.86589086,128.5822084,대신동
가로등,,,,,,,35.86560632,128.582213,대신동
가로등,,,,,,,35.86531225,128.582219,대신동
가로등,,,,,,,35.86803177,128.5869235,성내2동
가로등,,,,,,,35.86993331,128.5870475,성내2동
가로등,,,,,,,35.86949041,128.5870854,성내2동
가로등,,,,,,,35.86924548,128.5870579,성내2동
가로등,,,,,,,35.8689692,128.5870329,성내2동
가로등,,,,,,,35.86863772,128.5869973,성내2동
가로등,,,,,,,35.86846507,128.5869794,성내2동
가로등,,,,,,,35.86801922,128.5869084,성내2동
가로등,,,,,,,35.86804885,128.5867419,성내2동
가로등,,,,,,,35.86827806,128.5865876,성내2동
가로등,,,,,,,35.86849436,128.58645,성내2동
가로등,,,,,,,35.8687,128.5863224,성내2동
가로등,,,,,,,35.86890563,128.5861888,성내2동
가로등,,,,,,,35.86911926,128.5860541,성내2동
가로등,,,,,,,35.86938424,128.5858918,성내2동
가로등,,,,,,,35.86958564,128.5857607,성내2동
가로등,,,,,,,35.86977499,128.5856341,성내2동
가로등,,,,,,,35.86997324,128.5855099,성내2동
가로등,,,,,,,35.87016193,128.5853943,성내2동
가로등,,,,,,,35.86853898,128.5917432,성내2동
가로등,,,,,,,35.87002585,128.591267,성내2동
가로등,,,,,,,35.86989069,128.5913245,성내2동
가로등,,,,,,,35.86975554,128.5913828,성내2동
가로등,,,,,,,35.86954704,128.5914725,성내2동
가로등,,,,,,,35.86942129,128.5915229,성내2동
가로등,,,,,,,35.86931841,128.5915548,성내2동
가로등,,,,,,,35.86921551,128.5915845,성내2동
가로등,,,,,,,35.86896939,128.5916488,성내2동
가로등,,,,,,,35.86883526,128.5916867,성내2동
가로등,,,,,,,35.86870597,128.5917213,성내2동
가로등,,,,,,,35.86858383,128.5917539,성내2동
가로등,,,,,,,35.86844367,128.591788,성내2동
가로등,,,,,,,35.86829806,128.5918334,성내2동
가로등,,,,,,,35.86790779,128.591942,성내2동
가로등,,,,,,,35.86778136,128.5919775,성내1동
가로등,,,,,,,35.8676547,128.5920127,성내1동
가로등,,,,,,,35.86752815,128.5920481,성내1동
가로등,,,,,,,35.86740148,128.5920828,성내1동
가로등,,,,,,,35.86727837,128.5921169,성내1동
가로등,,,,,,,35.86805103,128.5893588,성내2동
가로등,,,,,,,35.86920213,128.5875797,성내2동
가로등,,,,,,,35.86909172,128.5877362,성내2동
가로등,,,,,,,35.8690008,128.5878722,성내2동
가로등,,,,,,,35.86890112,128.5880082,성내2동
가로등,,,,,,,35.86879317,128.5881601,성내2동
가로등,,,,,,,35.86870527,128.5882954,성내2동
가로등,,,,,,,35.86861132,128.5884473,성내2동
가로등,,,,,,,35.86850765,128.5886109,성내2동
가로등,,,,,,,35.86841337,128.588755,성내2동
가로등,,,,,,,35.86831843,128.5889082,성내2동
가로등,,,,,,,35.86821983,128.5890577,성내2동
가로등,,,,,,,35.8681477,128.5892011,성내2동
가로등,,,,,,,35.86797689,128.5895244,성내2동
가로등,,,,,,,35.86790401,128.5896935,성내2동
가로등,,,,,,,35.86783117,128.5898591,성내2동
가로등,,,,,,,35.86776022,128.5900207,성내2동
가로등,,,,,,,35.86769784,128.5901573,성내2동
가로등,,,,,,,35.86762912,128.5903226,성내2동
가로등,,,,,,,35.86756693,128.5904878,성내2동
가로등,,,,,,,35.86750316,128.5906793,성내2동
가로등,,,,,,,35.86745392,128.5908359,성내2동
가로등,,,,,,,35.86738493,128.591043,성내2동
가로등,,,,,,,35.86733428,128.5911951,성내1동
가로등,,,,,,,35.86729904,128.5913224,성내1동
가로등,,,,,,,35.86723652,128.5915784,성내1동
가로등,,,,,,,35.86720251,128.5917828,성내1동
가로등,,,,,,,35.86717485,128.5921011,성내1동
가로등,,,,,,,35.86716573,128.5922632,성내1동
가로등,,,,,,,35.86716009,128.5924741,성내1동
가로등,,,,,,,35.86715623,128.5926356,성내1동
가로등,,,,,,,35.86715183,128.5928081,성내1동
가로등,,,,,,,35.86714767,128.5929527,성내1동
가로등,,,,,,,35.86714785,128.5931532,성내1동
가로등,,,,,,,35.86711336,128.5921398,성내1동
가로등,,,,,,,35.86688793,128.5922028,성내1동
가로등,,,,,,,35.86656359,128.5922591,성내1동
가로등,,,,,,,35.8662798,128.5922509,성내2동
가로등,,,,,,,35.86600302,128.5922472,남산1동
가로등,,,,,,,35.87189327,128.594318,성내1동
가로등,,,,,,,35.87116423,128.5941174,성내2동
가로등,,,,,,,35.87131738,128.5941306,성내2동
가로등,,,,,,,35.87146029,128.5941527,성내2동
가로등,,,,,,,35.8716402,128.5941747,성내2동
가로등,,,,,,,35.87181864,128.5942005,성내2동
가로등,,,,,,,35.87201482,128.5942505,성내2동
가로등,,,,,,,35.87222431,128.5942771,성내2동
가로등,,,,,,,35.87240457,128.5943487,성내2동
가로등,,,,,,,35.87257363,128.5943839,성내2동
가로등,,,,,,,35.87280686,128.5944312,성내2동
가로등,,,,,,,35.87298629,128.5944534,성내1동
가로등,,,,,,,35.87315992,128.5945033,성내1동
가로등,,,,,,,35.87334419,128.5945618,성내1동
가로등,,,,,,,35.87351812,128.5946037,성내1동
가로등,,,,,,,35.87369944,128.5946435,성내1동
가로등,,,,,,,35.87387544,128.5946785,성내1동
가로등,,,,,,,35.87403152,128.5947097,성내1동
가로등,,,,,,,35.87421127,128.5947361,성내1동
가로등,,,,,,,35.87441733,128.5947764,성내1동
가로등,,,,,,,35.87462945,128.5948138,성내1동
가로등,,,,,,,35.87483184,128.5948511,성내1동
가로등,,,,,,,35.87491266,128.5949293,성내1동
가로등,,,,,,,35.87492527,128.5950676,성내1동
가로등,,,,,,,35.86619128,128.5956341,성내1동
가로등,,,,,,,35.86500399,128.5976849,삼덕동
가로등,,,,,,,35.86518054,128.5974584,삼덕동
가로등,,,,,,,35.86534837,128.5972421,삼덕동
가로등,,,,,,,35.86551433,128.5969226,성내1동
가로등,,,,,,,35.86566891,128.596622,성내1동
가로등,,,,,,,35.86580176,128.5963658,성내1동
가로등,,,,,,,35.86591664,128.5961487,성내1동
가로등,,,,,,,35.86604288,128.5959134,성내1동
가로등,,,,,,,35.86619776,128.5956232,성내1동
가로등,,,,,,,35.86635019,128.5953274,성내1동
가로등,,,,,,,35.86653089,128.5949601,성내1동
가로등,,,,,,,35.86670427,128.5946356,성내1동
가로등,,,,,,,35.86680433,128.5944492,성내1동
가로등,,,,,,,35.86694814,128.5941803,성내1동
가로등,,,,,,,35.86709563,128.5939119,성내1동
가로등,,,,,,,35.86727685,128.5980682,삼덕동
가로등,,,,,,,35.86780413,128.5955835,삼덕동
가로등,,,,,,,35.86775828,128.5957977,삼덕동
가로등,,,,,,,35.86771348,128.5960122,삼덕동
가로등,,,,,,,35.86766826,128.5962265,삼덕동
가로등,,,,,,,35.86755038,128.5967952,삼덕동
가로등,,,,,,,35.86749928,128.5970305,삼덕동
가로등,,,,,,,35.8674296,128.5973515,삼덕동
가로등,,,,,,,35.86735526,128.5976938,삼덕동
가로등,,,,,,,35.8672789,128.5980584,삼덕동
가로등,,,,,,,35.86721395,128.5983694,삼덕동
가로등,,,,,,,35.86714599,128.5987136,삼덕동
가로등,,,,,,,35.86707643,128.5990348,삼덕동
가로등,,,,,,,35.86700517,128.5993781,삼덕동
가로등,,,,,,,35.86694221,128.5996897,삼덕동
가로등,,,,,,,35.86639922,128.589292,남산1동
가로등,,,,,,,35.86634216,128.5896122,남산1동
가로등,,,,,,,35.86639087,128.5893337,남산1동
가로등,,,,,,,35.86647921,128.5889881,남산1동
가로등,,,,,,,35.86653403,128.5886767,남산2동
가로등,,,,,,,35.86658969,128.5883605,남산2동
가로등,,,,,,,35.86664808,128.5880245,성내2동
가로등,,,,,,,35.86669546,128.5876398,남산2동
가로등,,,,,,,35.86667923,128.5877836,남산2동
가로등,,,,,,,35.86645612,128.5879389,남산2동
가로등,,,,,,,35.86650016,128.6000079,삼덕동
가로등,,,,,,,35.86433371,128.5996629,성내1동
가로등,,,,,,,35.864647,128.5997386,성내1동
가로등,,,,,,,35.86513256,128.5998583,삼덕동
가로등,,,,,,,35.86555987,128.5999607,삼덕동
가로등,,,,,,,35.86604952,128.6000298,삼덕동
가로등,,,,,,,35.86654665,128.6,삼덕동
가로등,,,,,,,35.86702607,128.5999701,삼덕동
가로등,,,,,,,35.86752463,128.5999355,삼덕동
가로등,,,,,,,35.86800847,128.5999038,삼덕동
가로등,,,,,,,35.8665663,128.5997908,삼덕동
가로등,,,,,,,35.86966076,128.6000946,성내1동
가로등,,,,,,,35.86931523,128.5999964,성내1동
가로등,,,,,,,35.86903079,128.5999156,성내1동
가로등,,,,,,,35.86872588,128.5998289,성내1동
가로등,,,,,,,35.86857738,128.5997846,성내1동
가로등,,,,,,,35.86844148,128.5997437,성내1동
가로등,,,,,,,35.86815085,128.5996941,삼덕동
가로등,,,,,,,35.86784513,128.5997148,삼덕동
가로등,,,,,,,35.86757817,128.5997342,삼덕동
가로등,,,,,,,35.86740662,128.5997444,삼덕동
가로등,,,,,,,35.8668855,128.5997781,삼덕동
가로등,,,,,,,35.86675892,128.5997851,삼덕동
가로등,,,,,,,35.86645527,128.5998017,삼덕동
가로등,,,,,,,35.86618181,128.5998173,삼덕동
가로등,,,,,,,35.86597751,128.599828,삼덕동
가로등,,,,,,,35.86568419,128.5997831,삼덕동
가로등,,,,,,,35.86548286,128.5997372,삼덕동
가로등,,,,,,,35.86514525,128.5996557,삼덕동
가로등,,,,,,,35.86483995,128.5995811,성내1동
가로등,,,,,,,35.86458075,128.5995173,성내1동
가로등,,,,,,,35.8642469,128.5994353,성내1동
가로등,,,,,,,35.86784292,128.6016509,동인동
가로등,,,,,,,35.86904776,128.6038575,동인동
가로등,,,,,,,35.86877455,128.6038525,동인동
가로등,,,,,,,35.86846978,128.6037987,동인동
가로등,,,,,,,35.86819872,128.6037515,동인동
가로등,,,,,,,35.86791305,128.6037021,동인동
가로등,,,,,,,35.867626,128.6036506,동인동
가로등,,,,,,,35.86749067,128.6035001,동인동
가로등,,,,,,,35.8675326,128.6032807,동인동
가로등,,,,,,,35.86757605,128.6030571,동인동
가로등,,,,,,,35.86762136,128.6028251,동인동
가로등,,,,,,,35.8676627,128.6026067,동인동
가로등,,,,,,,35.86770677,128.6023794,삼덕동
가로등,,,,,,,35.86775161,128.6021487,동인동
가로등,,,,,,,35.86778702,128.601908,동인동
가로등,,,,,,,35.86783877,128.6016718,동인동
가로등,,,,,,,35.86789712,128.6014189,동인동
가로등,,,,,,,35.86795935,128.6011909,동인동
가로등,,,,,,,35.86801464,128.6009546,동인동
가로등,,,,,,,35.86806842,128.6007363,동인동
가로등,,,,,,,35.86812387,128.6005135,동인동
가로등,,,,,,,35.86818918,128.6002569,동인동
